id,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10
25ba21ce1157001d,close-up,computer,keyboard,hand,person,key,laptop keyboard,type,,
25ba7233e40eca8f,direct,exit,highway,green,overpass,pole,road sign,sign,street sign,traffic sign
25be68612a489971,book,journal,document,letter,manuscript,text,write,writing,,
25c011703e96292f,blanket,flyer,jog,man,marathon,poster,woman,,,
25c03533568d1557,computer,table,laptop,laptop keyboard,open,screen,sit,,,
25c052ef90f8e061,lamp,computer,table,homework,laptop,man,office supply,paper,pen,purple
25c1a61aee4f7440,blanket,building,factory,floor,hill,hillside,power station,sign,silo,sky
25c5a8b20a59c38b,building,cinema,city,city view,drama,postcard,poster,star,,
25c5da7fab8601b9,alcohol,beverage,bottle,cloth,liquor,table,display,wine,tablecloth,wine bottle
25c91feed18ba828,blue,football player,laugh,man,player,polo shirt,shirt,tennis player,,
25cbe7c347cb56a9,book,bookcase,bookshelf,CD,DVD,shelf,,,,
25cc7c1655fdbefa,alcohol,beer,beer bottle,beer glass,beverage,bottle,cold,cup,table,liquid
25ce1738bcff5e70,building,bus,bus stop,city bus,city street,curb,drive,green,license plate,road
25d0dfc975cbc3c1,basketball game,basketball player,basketball team,court,man,player,playingfield,red,shooting basketball guard,stand
25d22b0763daf323,coin,currency,table,money,,,,,,
25d624e9841da7d9,close-up,coin,penny,side,,,,,,
25d6511c342327e0,alarm,alarm clock,clock,black,number,electronic,illuminate,neon light,red,
25d8358103eb68ad,bottle,computer,table,glass table,laptop,open,round table,sit,,
25dcd898863601b0,bat,blanket,book,book cover,catch,comic book,comic book character,copy,table,fiction
25e44b53e1ae242a,alcohol,beer,beer bottle,beverage,bottle,brewery,counter top,table,sit,
25e6a37ab3b1beac,alcohol,artifact,bottle,jar,case,table,display,fill,glass bottle,glass jar
25e7c45dbab7cbc2,baseball player,baseball game,baseball glove,baseball uniform,conversation,field,game,greet,interview,man
25e818806e9e42de,child,container,cook,cooking,cooker,food,frying pan,gas stove,girl,home appliance
25eaf6800180b68c,blanket,brunette,face,flag,girl,goggles,hair,person,red,smile
25eb3da129b3feeb,book,table,manuscript,open,text,,,,,
25ecbb91943dfe78,bicycle,child,cross,person,intersection,ride,road,traffic light,street corner,street scene
25ee52624577b639,advertisement,animal,billboard,food,sign,,,,,
25ee771fe04b07f3,computer,computer desk,keyboard,table,desktop,desktop computer,electronic,equipment,laptop,mouse
25f429686744349e,bottle,box,jar,ceiling,display,hang,hanger,honey,hook,shelf
25f9e48ae9304406,alcohol,beer,beer bottle,bottle,bulletin board,counter top,wine,kitchen counter,label,ledge
25fa27e0a42b86f2,blanket,folder,poster,sign,sky,volcano,writing,,,
25fe1b8f59ab28c7,blanket,book,bookshelf,catch,copy,hand,floor,person,lap,paperback book
2601a507afe4be3c,computer,computer desk,keyboard,computer monitor,computer screen,table,desktop,desktop computer,monitor,office
2603b3b4ca617334,blanket,book,bookshelf,bookstore,table,stack,,,,
260496f2f60b88b7,blanket,bridge,cloudy,doodle,overpass,railroad bridge,sky,train bridge,train car,writing
26086450497f037c,alcohol,beer,beer bottle,beverage,bottle,box,can,display,drink,green
260a736bb7a776a6,building,bus,bus stop,car,city,city bus,city street,crowded,decker bus,drive
260b8a281ff565ed,bottle,box,container,table,figurine,flower,glass vase,perfume,pink,vase
260bc26785910fb3,boy,celebrate,couple,football match,football field,football game,football player,game,goal,hug
260fc456fdf214f9,black,dial,gold,watch,,,,,,
26110b35f70bb31b,building,coach,city,city bus,person,passenger train,road,track,train,train car
2612b5abb6c1028a,bleacher,bottle,game,girl,huddle,ladder,player,sit,volleyball,volleyball player
2615677de57033c9,alcohol,barrel,bottle,champagne,champagne flute,container,table,fill,wine,ice
2616360a14cb6dc6,baseball player,baseball,baseball glove,baseball team,baseball uniform,catcher,game,girl,pitcher,play
2617502419d8da0c,bag,blanket,curb,meter,parking meter,pavement,plastic,pole,sit,tarp
2617ff916b6ca645,cinema,comedy film,flyer,poster,,,,,,
2619378761af6529,airman,plane,army,fighter jet,bomb,camouflage,check,equipment,gun,hangar
261ab1de67e1fa56,child,table,person,laptop,man,pen,sit,stool,,
261fe090b52b7034,blanket,wall,flip,frame,hang,jump,photo,photo frame,picture,picture frame
26248d37dca8bdaa,alcohol,beer,bottle,ceiling,cup,wine,label,liquid,pour,tile wall
2629e1d6d47b6b40,board,conversation,man,mark,point,stand,whiteboard,write,writing,
262c6482b29a6c40,person,poster,poster page,skeleton,skull,sky,sparkler,stand,,
262d9f1512a7bae0,attach,calculator,table,electronic,mp3 player,radio,remote,writing,,
262e7c9bd0571d12,cloudy,pole,road,road sign,sign,street corner,street sign,traffic sign,,
2631b0845d62a3ac,baseball hat,bib,finish line,goggles,jog,marathon,race,run,runner,vest
2633f60ac1bc0ea9,bleacher,cheer,crowd,crowded,fan,football match,football field,football game,football stadium,game
2636137f305e000e,clock,wall,number,wall clock,white,,,,,
26372a9481586269,table,dial,red,strap,surface,watch,,,,
26448118471da5a9,baseball player,baseball bat,baseball game,baseball glove,baseball pitcher,baseball uniform,bat,field,game,man
2646e9e797714431,baseball player,baseball,baseball game,baseball team,batter,game,home base,night,pitcher,scoreboard
2649511b64ff5498,car,city street,curb,debris,garbage,license plate,road,street corner,street scene,urban
2651395ff518a966,button,close-up,control,table,remote,,,,,
26517c5bb9e56776,wall,building,frame,photo,picture frame,plaque,tree,,,
2651e7d03036c28a,counter top,table,fork,mantle,marble,silverware,writing,,,
265592d623531617,ambulance,taxi,car,city street,crowded,person,license plate,night,road,yellow
2655e1f5dc31a8c9,arm,athletic,black,floor,man,muscle,pose,shirt,sit,stool
2659571273d85bbd,car,curb,license plate,park,sedan,,,,,
265ef87e5c269ff5,arena,basketball game,bleacher,fan,football game,game,hockey game,scoreboard,screen,stadium
2660673af5aee6a0,alcohol,bottle,liquor,wine,label,sit,wine bottle,wine glass,,
26625b54a5b876fb,anchor,boat,calm,cargo ship,cruise ship,ferry,sea,vessel,water,
2663afe4fe59d645,bag,blue,box,cloth,envelope,foil,gift bag,note,package,paper
26655d1ea335ba73,toilet paper,bottle,brush,can,jar,container,table,glass jar,jam,jelly
266588edcbd8c205,smartphone,electronic,flip,phone,,,,,,
266c5c06d58b8b43,computer,computer desk,computer monitor,computer screen,table,desktop,desktop computer,man,monitor,office supply
266eae2b02331a87,car,curve,drive,highway,green,mountain,road,road sign,sign,speed limit
26713b8fff41be72,alcohol,bottle,table,fill,label,liquid,table top,vodka,water,
26726e25ef9b30e7,footstall,podium,projection screen,projector,room,screen,speaker,stage,stand,woman
267b801faccb2b86,attach,green,pole,scaffold,signal,stop light,traffic light,street sign,,
267f11017d07b908,carpet,ceiling,pillar,convention,display,fair,gathering,person,portfolio,retail
26800b906375e9ee,ball,chase,compete,defender,football,football match,football field,football game,football player,game
26817703f6dc6ee3,basket,bible,book,bookshelf,box,cardboard box,floor,judge,peak,religious
268358cfe77575e6,cockpit,dashboard,electronic,equipment,gauge,machine,radio,switch,,
26843e2a6d18a23d,computer,keyboard,computer screen,table,laptop,laptop keyboard,open,sit,,
2686608251525a92,dial,strap,watch,,,,,,,
2687bcd22dde6fa9,computer,computer monitor,computer screen,monitor,screen,television,,,,
2687d758cc1d6e2c,ball,baseball player,baseball,baseball glove,baseball pitcher,baseball uniform,frame,hang,man,mound
2688fbfb9440fff4,bag,bin,blanket,wall,building,doodle,parking meter,parking sign,pavement,pole
268c832b36e512e5,attach,boat,crane,hang,lift,sea,propeller,sky,vessel,water
268cd167db1634b4,band,cheerlead,drummer,field,football field,football game,football stadium,instrument,marching band,perform
268d830e9675269e,blue,smartphone,table,electronic,flip,phone,,,,
269064ee530b0084,alcohol,beverage,bottle,box,cardboard box,display,drink,flavor,juice,liquid
269369ca837466ca,beverage,case,pillar,cooler,counter top,fill,floor,food,glass door,home appliance
26938aa45c91c727,blue,keyboard,dial,hand,man,watch,,,,
2697666a7ab81283,alcohol,bar,beer,beer bottle,beverage,bottle,cup,table,drink,liquid
269813fd76fbb5b5,backdrop,carpet,couple,event,person,man,photo,pose,stand,woman
2698cf2441670ca6,author,blanket,book,book cover,copy,fiction,person,muscle,sword,
269c1a5d6957d4ef,back,close-up,computer,table,laptop,silver,sit,surface,white,
269e418e52805878,pillar,computer,computer monitor,convention,display,electronic,footstall,room,stall,television
26a8a9678ccfdfb5,ball,catch,court,hand,man,play,racket,shirt,stand,swing
26ab1db3b9001b71,air field,plane,airport runway,fighter jet,cement,display,floor,park,propeller,raceway
26b25af446ae7a08,baseball player,baseball glove,baseball uniform,cricket,cricketer,field,man,mat,purple,stand
26b56cd279eb01bf,baseball player,baseball game,baseball glove,baseball team,baseball uniform,couple,field,hand,game,greet
26b593b9bbd3bc4c,game,hockey,hockey game,hockey player,hockey stick,ice,ice hockey player,ice hockey team,rink,skate
26b61c42bfb9d9bc,blue,ceramic,pottery,coffee cup,table,glaze,handle,mug,sit,white
26ba1fea5cc85891,animal,coffee cup,crochet,doll,ledge,mug,sit,stuff,teddy,toy
26bc06310ca77c7a,bulletin board,person,man,pose,stand,wetsuit,woman,,,
26bcfd1e1a5a5d39,book,book cover,bookshelf,bookstore,copy,table,fiction,paperback book,,
26be1b1e80112ee5,coin,floor,gold,plaque,stone,writing,,,,
26be49d0bca8f2b4,attach,board,bulletin board,note,sign,white,whiteboard,write,writing,
26bf9145926a0c10,building,fence,pole,sign,street sign,traffic sign,,,,
26c304814f9fb605,carrot,table,sit,typewriter,,,,,,
26c3b1e50be319d2,beer,bulletin board,table,drink,menu,open,writing,,,
26c45671ee64aae1,alcohol,bag,beverage,bottle,can,candy bar,chip,chocolate,chocolate bar,condiment
26c67207003f0c1f,alcohol,beer,beer bottle,beverage,bottle,table,sit,table top,,
26c6d37e5439dad2,black,smartphone,table,flip,phone,surface,white,,,
26c715ce66f54b83,catch,hand,football player,iron,kit,man,pose,red,rugby player,shirt
26c9c4c165bddcc2,book,bookshelf,table,paperback book,peak,sit,stack,,,
26cb1858072bdfc4,building,car,cart,city,city street,drive,go,license plate,road,street scene
26cc618c73487594,blanket,book,book cover,comic book,copy,fiction,hardback book,paperback book,poster,zombie
26cc94e8d52eef78,box,cardboard box,container,table,lid,package,shoe box,sit,,
26cc960478fdf78f,author,blanket,book,book cover,pillar,copy,fiction,,,
26cee2b196f84e79,baseball hat,baseball glove,boy,catch,couple,fence,hand,girl,man,pavement
26d5c465a5b72bb4,ballerina,ballet,ballet dancer,book,gymnast,open,photo,,,
26d9378d1d055421,computer,keyboard,table,key,laptop,laptop keyboard,sit,,,
26da9ab302b8de35,ball,field,football,football match,football field,football game,football player,football team,game,man
26dacbae3b342b58,image,photo,pole,road sign,sign,stop sign,street sign,traffic sign,,
26dd73954c1d638b,advertisement,billboard,car,cloudy,pole,sign,sky,,,
26e185c5d507c7cf,bumper,car,plate,Eiffel tower,green,license plate,,,,
26e3b184aa7fcba3,poster,,,,,,,,,
26e888f72105f2d2,building,car,parking lot,license plate,minivan,office building,park,parking,parking garage,suv
26ea39dfa6f27870,bin,car,curb,green,pavement,pole,poster,recycling bin,sign,
26ed8c2b8053be22,boy,catch,pose,shirt,smile,t shirt,t-shirt,white,,
26edf81e81dbaef2,blue,number,plate,license plate,street sign,,,,,
26f02a255a0f3cf6,building,lamp,restaurant,retail,sign,signage,store,storefront,,
26f2163d886f14f1,ball,baseball player,baseball,baseball game,baseball glove,baseball pitcher,baseball uniform,bat,batter,bleacher
26f3623b930a4fb3,building,person,motorcycle,retail,stand,store,storefront,street corner,street scene,walk
26f42537549528d9,alcohol,beer,beer bottle,beverage,bottle,champagne,cup,table,dinning table,drink
26fe02533e39a34a,blanket,carpet,floor,ink,scorpion,,,,,
2700196c24804a50,airliner,plane,jet,man,stand,tarmac,terminal,worker,,
2700ebe8c8c9cd46,barbie,box,CD,display,doll,DVD,package,shelf,showcase,store
270127c32340ec85,swimwear,beach,beautiful,bikini,bikini top,bottle,brunette,curl,girl,hair
27034b61f42236a6,blanket,book,book cover,computer,computer desk,keyboard,computer monitor,table,desktop,fiction
27050aa1662544c1,baby food,butter,can,jar,condiment,container,food,glass jar,honey,mustard
27057f85fe121f40,alcohol,beer,beer bottle,beverage,bottle,counter top,cup,table,kitchen counter,liquid
27062748b38d96e0,alcohol,beer,beer bottle,beverage,bottle,liquor,table,wine,wine bottle,
2707993b535b0aeb,attach,clock,black,wall,number,hang,wall clock,white,,
270a22e754fc3db4,alcohol,attach,beer bottle,bottle,ceiling,glass bottle,green,hang,icicle,wine bottle
270c0fc99547f28e,army,business suit,deliver,give,person,speech,man,podium,politician,speaker
270ee71a340f50e8,alcohol,beverage,bottle,case,champagne,transporter,cooler,liquor,counter top,drink
2710350e66ac56bb,beach,beer,beer can,beverage,can,catch,container,drink,hand,person
27119dce8d2dc974,box,cardboard box,coffee cup,heart,mug,white,,,,
27130bd5d26cb548,baseball player,baseball,baseball game,baseball glove,bat,batter,catcher,field,game,home base
2715135bd9eef0c6,book,box,table,floor,writing,yellow,,,,
2718c78ec7f37bca,alcohol,beverage,black,bottle,brandy,liquor,table,liquid,rum,sit
2719f14d59ca32f9,baseball hat,concert,crowd,hand,hip hop artist,man,perform,rapper,sing,stage
271d9974787b36e8,beer,beer can,beverage,folder,can,coke,table,drink,menu,sit
271dd641be509f9c,plane,fighter jet,display,eagle,floor,jet,nose,sit,tail,
271e79e3b6374e2d,computer,computer screen,table,person,ipad,laptop,man,student,sit,stare
271fdeb6f6d09bb6,alcohol,beer bottle,beverage,bottle,coke,firework display,glass bottle,horseshoe,ledge,sit
272021aa9ec45853,cartoon,sign,writing,,,,,,,
272208b959f76676,wall,building,bulletin board,notice,poster,sign,writing,,,
272339f950faa729,blanket,book,CD,table,piano,poster,,,,
2723f1df7839f62f,book,bookcase,bookshelf,fiction,paperback book,shelf,,,,
2725914c3bdcf2ce,biscuit,book,jar,table,food,glass jar,open,pastry,,
2727f42deec9c31b,book,copy,table,floor,open,paper,text,writing,,
272833ec5655d8de,blanket,book,folder,table,glass table,magazine,open,showcase,tray,
272ae3850027e27e,blanket,wall,cement,concrete,doodle,floor,guitar,mosaic,pavement,poster
272b9bd6f024357c,barrel,bin,blue,carpet,container,cooler,floor,lid,recycling bin,sign
272e045000adece9,blanket,cowboy hat,hat,magazine,sun hat,woman,,,,
272f55f8ee46546a,building,crowd,crowded,entrance,person,line,queue,shopper,mall,stand
272f91e62925e830,alcohol,beer,beer bottle,blackboard,bottle,wall,bulletin board,fill,wine,line
2730e02fba384086,appliance,bag,beverage,blender,boiler,cake,coffee,coffee machine,container,table
27317c159d7670a4,bicycle helmet,biker,canopy,event,fair,helmet,person,man,poster,stall
27330fcacb356566,alcohol,beverage,bottle,can,jar,condiment,cooler,display,drink,fill
273a22536edd6601,blanket,book,bookshelf,carpet,CD,comic book,comic book character,DVD,floor,magazine
273c0ce3867a57b3,ambulance,cone,curb,drive,license plate,park,road,truck,van,white
273df1a961b0e2a8,computer screen,image,website,screenshot,text,,,,,
2744ccbd223d92fb,city,person,illustration,urban,,,,,,
2747ad75c00bf1f4,alcohol,beverage,bottle,liquor,cup,table,drink,liquid,rum,shot glass
274bfe281954b0e3,dial,hand,man,silver,watch,white,,,,
27501154415b96a4,direct,highway,grassland,green,pole,road,road sign,rural,sign,speed limit
27558d9d93a1629e,assembly,banner,catch,crowd,demonstration,flag,person,protest,protester,sign
2758113d7a359a0b,attach,building,car,city,city street,hang,park,pole,road,sign
275c3f5d5c0ba7df,alcohol,beer,beer bottle,beer glass,beverage,blue,bottle,cup,table,drink
2761374234758dd6,boy,child,field,football,football field,football game,game,man,play,
2761da6ce2147913,ball,game,girl,huddle,match,net,pink,play,player,spike
2767bfeda4c26a4e,catch,hand,floor,person,tool,wood,,,,
276e2209abeefb48,animal,sea,otter,pole,red,road,road sign,rural,seal,sign
276f611acc2dd305,dial,hand,man,strap,watch,,,,,
2770b80e6906c677,alcohol,beer,beer bottle,beverage,bottle,catch,liquor,drink,hand,person
2770bfdb92c7020b,banknote,bill,calculator,cash,coin,currency,dollar,money,,
2775ba9b7cc41276,baseball hat,bleacher,bottle,coke,person,man,shirt,soda,stand,wear
277658d13c7bd1b6,beaker,clock,blender,bottle,container,cylinder,equipment,fill,flask,glass jar
2777ecc9aa3e838b,cloth,coin,currency,silver,tablecloth,white,,,,
2778d5a7ea400111,computer,table,electronic,laptop,mp3 player,open,sit,,,
277c9771210899ac,business suit,catch,frame,man,photo frame,plaque,pose,poster,stand,
277fb16e977e55db,smartphone,table,electronic,phone,screen,sit,,,,
278105799be0bbf5,basketball coach,basketball game,basketball player,basketball team,bleacher,coach,court,game,girl,huddle
2781f6e7914b94f4,blue,building,car,curb,license plate,park,road,truck,van,vehicle
27822f4f3209f3ce,attach,clock,building,ceiling,electronic,hang,pole,railway station,scoreboard,sign
278322851044a8bb,bag,beverage,can,chip,condiment,container,table,drink,food,package
2786961fb55edf85,baseball hat,beard,hoodie,man,red,selfie,shirt,stand,sweatshirt,wear
27887d70caebfa69,building,car,curb,license plate,park,pavement,road,sedan,,
27895ac0ac03a6b1,CD,display,ipad,plaque,poster,,,,,
2789ce710c695c68,building,bulletin board,door,glass door,glass wall,office building,plaque,screen door,sign,signage
2789ee2d4f28774f,clock,photo,poster,shop window,window display,woman,,,,
278a0fb214eb3f2c,catch,hand,footstall,person,lift,man,podium,sign,stand,
278ae650430459e4,bible,book,copy,open,text,writing,,,,
278b8addd2c0be79,blanket,wall,building,doodle,draw,fence,sign,writing,,
278fe37fe0d28e34,attach,clock,building,city,pole,tree,,,,
2791ce6fe9fdd2c1,alcohol,beer,beer can,beverage,blanket,bottle,can,cloth,coke,drink
2791e7eb4e1f4596,smartphone,flip,phone,,,,,,,
2791f8a1dd9d3070,blue,folder,bookmark,catch,hand,person,passport,writing,,
27932b49d5fc1b8a,air field,airliner,plane,desert,fence,floor,jet,land,park,raceway
279a2ceb9f66b515,blanket,book,book cover,fiction,hardback book,paperback book,park bench,picnic table,purple,sit
279aaf5ed33c445c,night,night view,scoreboard,screen,television,,,,,
279b43525835aece,animal,person,image,man,photo,scaffold,,,,
279d662c796eac37,art,blanket,cartoon,comic book,comic strip,strip,,,,
279d906a44f7cfb6,ball,baseball player,baseball,baseball glove,baseball pitcher,baseball uniform,bat,green,man,mound
27a334de63a58c5c,app,smartphone,computer,image,website,phone,screen,screenshot,,
27a4755f98b51a7e,wall,bulletin board,poster,screen,sign,writing,,,,
27a47d41f4faf3df,folder,smartphone,electronic,ipod,mp3 player,phone,scale,stop watch,,
27b57ca3f09f5272,alcohol,beer,beer glass,beverage,catch,cup,dark,drink,hand,person
27bd54a16593bd89,smartphone,table,flip,phone,sit,surface,,,,
27bd76e30bd4e656,catch,football player,give,interview,man,media,microphone,news conference,shirt,stand
27be845b5eb0f421,baseball player,baseball,baseball bat,baseball hat,baseball glove,baseball uniform,bat,catch,pillar,hand
27c06b3e25483ed7,taxi,car,city,city street,crowded,drive,fill,license plate,road,street scene
27c16e037819a596,book,folder,CD,table,DVD,fiction,stack,,,
27c471eed8c641a7,ball,blue,dribble,field,football,football field,football game,football player,kick,man
27c8a391f7be1541,attach,light switch,electric outlet,switch,tile wall,,,,,
27cbe36c9c756d6a,cylinder,eraser,measuring tape,pencil,pencil sharpener,ruler,scale,sharpener,tape,tool
27cd3c07c0c5ff46,coin,currency,floor,money,penny,,,,,
27cd9059941a7bbf,barrel,floor,liquid,plant,,,,,,
27d36b47bc07bf1e,alarm clock,clock,figurine,toy,,,,,,
27da06478e666863,backpack,boy,bulletin board,girl,person,plaque,student,stone,stand,woman
27daab2f2e5e4080,blanket,blue,book,cloth,table,journal,hardback book,,,
27e0a45879e9c53b,computer,keyboard,computer monitor,computer screen,table,laptop,laptop keyboard,open,screen,sit
27e2208a5295c38d,coin,currency,dollar,map,money,penny,world,,,
27e27f76637103bf,bumper,car,plate,license plate,sticker,white,writing,,,
27e37833504d1f6a,folder,table,paper,passport,sit,,,,,
27e43d624a914b99,ball,football field,football game,game,girl,jump,play,player,rugby,rugby ball
27e65a3e7c92352a,appliance,blender,box,bulletin board,coffee machine,counter,counter top,table,electronic,gadget
27efafb71e5ddd2a,alcohol,bottle,brandy,liquor,cup,table,wine,liquid,rum,sit
27f012ead792d9f8,blanket,collage,cosmetic,table,plate,food,magazine,photo,picture,platter
27f01dc23f94c8ee,book,copy,open,text,writing,,,,,
27f04a83912ca745,beverage,bottle,coke,display,drink,shelf,showcase,soda,store,supermarket shelf
27f08a600a4da8b9,campus,person,park,pavement,plaza,sculpture,stand,statue,toy,
27f0946340289354,alcohol,bottle,liquor,wine,label,red,white,wine bottle,wine glass,
27f176045bc0021a,air field,plane,black,floor,hangar,park,photo,propeller,raceway,sit
27f1b88bf5ef7bd4,alcohol,beer,beer bottle,beer glass,beverage,bottle,brewery,cup,table,drink
27f428ad7357ac40,calculator,table,electronic,sit,window sill,,,,,
27f45c93c63547ea,wall,bulletin board,poster,sign,writing,,,,,
27f53787e4584f95,clock,dashboard,dial,display,equipment,gauge,speedometer,,,
27f56b3502837f67,plane,climb,helicopter,ladder,man,pilot,propeller,ramp,stand,yellow
27f840dafbf50517,aisle,ceiling,chip,fill,floor,food,market,package,retail,shelf
27f96d4f52a89413,baseball player,baseball hat,baseball team,baseball uniform,catch,cheer,fan,goggles,person,man
27ffc284a7e75fdb,alcohol,back,beer bottle,beverage,bottle,car,car seat,drone,remote,seat
280339e196114858,back,man,shirt,t shirt,t-shirt,wear,writing,yellow,,
2806ad86b76f2e14,book,box,cardboard box,crate,package,stack,warehouse,writing,,
28078b0f13f24371,ball,baseball player,baseball,baseball game,baseball glove,baseball pitcher,baseball uniform,pillar,man,mound
2809ec8c255f8b34,book,bookshelf,table,fiction,floor,paperback book,sit,stack,,
280a48e4b41a043e,competitor,mat,match,pin,referee,woman,wrestle,wrestler,,
280d83e8d38ed7bd,desert,landscape,mountain,photo,plain,scenery,sign,,,
28103bc8e215aaf0,game,hockey,hockey game,hockey player,hockey stick,ice,rink,skate,man,play
2811d1f0c45fe7c5,curtain,deliver,hand,footstall,give,speech,man,podium,politician,speaker
281446372e974a1a,book,bookshelf,shelf,,,,,,,
2814e52cd125dbd9,appliance,cook,food,home appliance,kitchenware,oven,pizza,silver,,
2819180af400b835,bin,cart,curb,dolly,fill,line,pavement,rail,row,shopping cart
281b45bb46be691b,computer monitor,computer screen,flower,monitor,rain,red,screen,stem,tulip,
281b70b8848a2661,toilet paper,box,cardboard,cardboard box,floor,lid,mark,package,shoe box,writing
281ce5b95b8e53bd,coin,table,floor,penny,surface,,,,,
2824436037dbb694,basketball game,basketball player,basketball team,hand,man,muscle,play,playingfield,punch,red
28246b0c4bd8daca,cloudy,hang,lamp post,pole,poster,sign,sky,street sign,,
282a59a8809edcca,bottle,cosmetic,cylinder,eraser,green,lash,lip balm,lipstick,liquid,mascara
282aeaa6c802c517,alcohol,beer,beverage,bottle,catch,liquor,hand,hockey player,ice hockey player,man
282ba28d15ae9be5,author,blanket,book,book cover,card game,copy,fiction,playing card,,
282bdebde01cae79,alcohol,beer can,beverage,building,can,table,sit,soda,table top,tin
282dec3d0f36d111,blue,bumper,car,plate,license plate,,,,,
282e967b59334ff7,baseball player,baseball bat,baseball hat,baseball game,baseball glove,baseball uniform,bat,batter,canoe,man
282f4b213e72f284,blanket,book,book cover,folder,CD,copy,table,fiction,floor,paperback book
2834c6da8de1d02c,arena,ball,basketball,basketball game,basketball player,basketball team,cheer,court,crowd,dunk
28398658d4c67713,army,black,crowd,person,man,palm tree,photo,stand,troop,white
28429e3df3abbe28,calculator,counter top,table,display,electronic,glass table,pen,phone,sit,table top
2847293e0ee95c19,boy,child,green,mouth,shirt,stand,stripe,sweatshirt,wear,
2847d782286ca0f8,air field,plane,green,nose,pant,pilot,pose,propeller,stand,woman
28485a911c887968,back,baseball uniform,blue,boy,child,football field,football game,shirt,stand,t-shirt
284af591590f80b5,card,football match,football field,football game,football player,man,match,playingfield,red,referee
284cc91d96ef8927,computer,computer desk,keyboard,computer monitor,computer screen,table,desktop,desktop computer,monitor,mouse
284ce43a9549a7bb,smartphone,table,iphone,ledge,phone,sit,,,,
284d293aeb68cc09,blanket,wall,comic book,comic strip,poster,tape,,,,
285174e75cc780a6,catch,computer screen,hand,flat,person,screen,television,,,
2852b233ae5ad8ee,alcohol,bottle,wine,ledge,red,sit,wine bottle,wine glass,wood wall,
2856d41bddb5d11a,black,bottle,brush,jar,container,table,eraser,fountain pen,ink,liquid
28636b341608c359,book,bookshelf,bookstore,copy,fiction,paperback book,shelf,,,
2864f88932de1485,bottle,computer,table,person,laptop,man,sit,stare,water,
286bd178ab48000b,alcohol,beverage,bottle,liquor,table,wine,label,sit,whiskey,wine bottle
286cf51878f1c29e,attach,mark,note,whiteboard,writing,,,,,
286d683da3dcfece,alcohol,bottle,table,display,footstall,wine,line,tablecloth,wine bottle,wine glass
287b17a4e63a4267,clock,number,make,wall clock,,,,,,
287bd9f765602fcc,beer,beer can,clock,beverage,can,drink,flag,shelf,soda,stool
288014663371f8f0,book,bookshelf,bookstore,box,bulletin board,cardboard box,container,table,package,stack
2880476a26cb4ebc,air field,plane,airshow,army,fighter jet,camouflage,crowd,display,floor,green
2881d731e55ee507,alcohol,beverage,bottle,liquor,display,drink,gin,liquid,shelf,showcase
2886d0067406fb97,attach,blanket,board,bulletin board,mark,note,office,office supply,whiteboard,write
28886bf070ac66d7,blue,building,poster,sky,star,,,,,
2889c952964b6e78,beach,city,coast,sea,pole,road sign,sign,street sign,traffic sign,water
288bdf6434a77a17,wall,bulletin board,hang,plaque,sign,writing,,,,
288c5995ecf7188e,building,parking lot,food truck,fruit,office building,park,red,van,white,
288d826fe847ff67,apple juice,beverage,bottle,box,carton,condiment,container,display,drink,fill
288e00334240e2a1,book,bookshelf,table,fiction,peak,stack,,,,
28941885f44a550b,bottle,container,image,website,liquid,water,,,,
28965287b0087f08,bottle,display,shelf,showcase,store,supermarket shelf,water,,,
28984a7d7a256501,blanket,cream,cake,copy,cupcake,food,frosting,icing,muffin,paper
28a1f2139ae612da,smartphone,electronic,icon,ipad,phone,screen,,,,
28a57efc62c1c329,catch,smartphone,hand,flip,phone,writing,,,,
28a63db9d9d0e9ad,bulletin board,dress shirt,give,person,speech,man,presentation,seminar,shirt,speaker
28a742440fbbc12c,blanket,book,copy,table,journal,paperback book,pen,writing,,
28ab9422a649a4a7,basketball,beer,beverage,can,coke,display,drink,magazine,man,soda
28af383163ce73b2,blanket,book,journal,ink,manuscript,open,text,write,writing,
28b108d1035ec03f,advertisement,billboard,car,hand,man,pole,shirt,sign,stand,
28b2b34d570dabdb,black,smartphone,table,phone,sit,surface,,,,
28ba3139f8363dc9,bumper,car,plate,license plate,writing,,,,,
28c0d21964294471,box,smartphone,electronic,phone,,,,,,
28c4fd47281e7384,ball,baseball player,baseball,baseball bat,baseball game,baseball glove,baseball uniform,bat,batter,boy
28c7083ce0f7608f,beaker,blender,blue,container,cup,table,food,jug,laboratory,liquid
28cb99c9c81a772c,alcohol,beer,beer can,beverage,brewery,can,cup,table,drink,liquid
28cddfb2e56450b2,advertisement,billboard,building,man,pole,poster,sign,sky,traffic light,street sign
28d1427ca1b1fe54,baseball player,baseball bat,baseball game,baseball glove,baseball team,baseball uniform,bat,batter,catcher,field
28d5e1e6ac905386,alcohol,beer,beer bottle,beverage,bottle,box,table,envelope,table top,white
28db0ce029717b45,appliance,beer,beer can,beverage,blender,can,coke,counter top,drink,home appliance
28e062efcd3b6884,desert,desert road,highway,hillside,mountain path,pole,red,road,road sign,sit
28e1a31af8e9f535,author,blanket,book,book cover,journal,fiction,tree,writing,,
28e1d5254433d398,armchair,bookcase,bookshelf,chair,couch,girl,red,shirt,smile,stand
