id,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10
2922222717,animal,black,catch,chihuahua,dog,hand,person,lap,lick,paw
2922302990,alcohol,beer,beer bottle,beverage,bottle,catch,cigarette,plate,drink,food
2922504002,adult,beach,child,family,man,sea,play,sand,splash,surf
2922512807,balustrade,boy,building,flight,flip,jump,man,rail,ride,shirtless
2922651812,lamp,computer,computer desk,keyboard,computer monitor,computer screen,table,desktop,desktop computer,laptop
2922668858,person,puppet,stage,stand,train,,,,,
2922721663,altar,lamp,candle,ceremony,hindu temple,person,light,incense,man,shrine
2922790834,path,forest,jacket,jeans,stand,trail,tree,tree root,walk,wear
2922793524,creek,couple,man,river,stand,stare,stream,sweatshirt,water,woman
2922807898,brown,dog,grass,grassy,green,jump,lush,mouth,neckband,park
2922973230,animal,field,girl,grass,grassy,green,herd,lush,open,sheep
2922981282,bed,couple,girl,person,lay,man,pillow,relax,woman,
2923086298,carpet,clean,dish washer,floor,home appliance,kitchen,kitchen counter,kitchen floor,swab,stand
2923386532,blue,bottle,catch,cloth,cloudy,dress,person,pole,purple,road
2923475135,arena,barrier,brown,pillar,course,dirt track,equestrian,horse,jump,person
2923497185,brown,chase,dog,floor,grass,jump,hurdle,leash,obstacle course,pole
292354399,beverage,conversation,doorway,girl,person,man,stand,stool,woman,yellow
2923605305,baseball hat,bus,coach,city bus,man,ride,seat,sit,stool,subway
2923825744,ball,blue,boy,field,football game,football player,game,helmet,play,player
2923891109,ball,brown,carry,dog,field,grass,grassy,green,lush,mouth
2924096614,trench coat,archway,blue,boy,building,coat,doodle,door,doorway,jacket
2924259848,course,dirt bike,dirt field,dirt track,dust,helmet,person,rider,land,man
2924305507,athletic,bib,finish line,jog,man,marathon,muscle,race,road,run
2924306387,bib,black,blue,finish line,jog,man,marathon,muscle,race,road
2924307251,blue,course,finish line,jog,man,marathon,race,road,run,runner
2924312981,baseball hat,earphone,jacket,jog,man,marathon,race,road,run,runner
2924483864,chase,dirt track,dog,goggles,greyhound,jockey,race,race track,run,track
2924489177,equipment,hammer,laugh,loom,machine,man,repair,saw,shirt,smile
2924689361,boy,child,man,palm tree,park,play,playground,swing,swinge,teach
2924825127,athletic,balance,flip,floor,handstand,person,man,martial,mat,park
2924870944,brown,dirt field,dirt road,dirt track,dog,path,leash,mouth,neckband,retriever
2924884815,brunette,crowd,crowded,hand,gathering,girl,greet,hug,person,laugh
2924884899,baseball hat,blue,canopy,cap,hat,jacket,man,smile,stand,sun hat
2924908529,swimwear,bikini top,carpet,cheerlead,girl,pose,red,stand,underclothes,woman
2925125303,competitor,number,finish line,person,jog,man,marathon,pack,participant,race
2925158918,blue,number,finish line,goggles,jog,man,marathon,muscle,race,red
2925160864,bib,finish line,jog,marathon,race,run,runner,shirt,woman,
2925161354,number,person,jog,man,marathon,race,run,runner,shirt,
2925162156,bib,couple,jog,laugh,man,marathon,race,road,run,runner
2925163296,CD,frisbee,person,jog,man,marathon,race,road,run,runner
2925163942,hand,finish line,give,jacket,jog,man,marathon,race,road,run
2925164688,couple,cross,finish line,person,jog,man,marathon,race,rain,road
2925242998,hike,hiker,hiking boot,hill,hillside,khaki,man,mountain,mountain landscape,peak
292531473,alley,ball,blue,bowl,bowling,bowling alley,bowling ball,driveway,khaki,man
2925522500,bed,bedroom,boy,catch,child,closet,doorway,dresser,hand,girl
2925556493,bonnet,brick building,wall,building,chair,cloth,dress,garment,nun,red
2925577165,car,city street,drive,flood,night,night view,puddle,rain,rainy,road
2925677810,athletic,swimwear,competitor,flip,gymnast,handstand,jump,hurdle,man,mat
2925737498,black,boy,denim jacket,person,jacket,man,park,smile,stand,sweatshirt
2925760802,bikini top,bottle,cheerlead,girl,pavement,sandal,short,sock,stand,underclothes
2926233397,creek,brown,dog,green,neckband,relax,river,stare,swim,tree
292632657,baseball hat,beverage,conversation,table,drink,food,person,man,sit,woman
2926595608,ball,basketball,basketball game,basketball player,basketball team,dunk,game,jump,man,play
2926675936,army,building,camouflage,ceremony,cut,doorway,flag,man,officer,opening
292673534,boy,child,coverall,jumpsuit,man,overall,pant,pole,rail,railroad
2926786902,blanket,flip,fly,green,jump,person,man,mountain,ski slope,pole
292780636,alley,black,wall,building,cane,coat,fedora,hat,lean,ledge
2927878881,balance,beach,dog,handstand,man,sea,play,sand,stand,stretch
2928152792,baseball bat,boy,cart,child,equipment,girl,green,hang,lay,play
2928580824,airport terminal,pillar,person,overpass,pavement,push,road,stand,terminal,walk
2928835996,lamp,catch,ceiling,cheer,pillar,crowd,crowded,festival,hand,gathering
292887910,ball,beagle,brown,chase,dog,grass,mouth,play,red,run
2929006980,attach,floor,goggles,man,parachute,ride,string,swing,swinge,
2929086689,easel,living room,man,picture frame,play,remote,room,stand,stool,tie
2929137203,chair,conversation,table,folding chair,gathering,person,man,park,picnic area,picnic table
2929181389,check,clothe,dress,home appliance,laundromat,laundry,laundry room,load,stand,walk
2929188436,apron,basket,bin,blue,box,cabbage,crate,food,fruit,green
2929272606,baseball hat,beach,catch,child,coast,daughter,father,hand,girl,man
2929405404,bend,curve,dirt track,person,lean,man,motorbike,motorcycle,motorcycle racer,motorcyclist
2929506802,handcart,boy,cart,child,girl,pull,pumpkin,push,smile,wagon
2929669711,board,jump,person,man,sea,ride,surf,surfboard,surfer,trick
2929968078,barricade,barrier,build,building,construction site,construction worker,crane,floor,person,man
2930318834,belt,black,blanket,forest,hoodie,man,mouth,mud,pink,stand
2930514856,board,crest,person,man,sea,ride,surf,surfboard,surfer,trick
2930580341,adult,swimwear,child,family,person,learn,play,pool,swimming pool,teach
2930616480,beverage,brunette,can,catch,cosmetic,costume,dress,drink,dye,garment
2930622766,bus stop,pillar,conversation,crowded,person,man,pole,stand,street sign,
2930902521,baseball hat,build,building,construction site,construction worker,crane,hat,man,scaffold,shirt
2930980889,briefcase,broom,cane,catch,khaki,man,pavement,pole,red,shirt
2931254547,swimwear,bikini top,crowd,crowded,festival,gathering,person,man,shirtless,stand
2931392634,arena,bull,bullfighting,bullring,crowd,fight,man,matador,play,slide
293151893,brown,chase,dog,lake,land,sea,run,sand,shore,shoreline
2931695159,ball,beat,catch,court,girl,play,racket,stand,swing,swinge
2931721215,blanket,climb,climber,hike,hiker,person,man,mountain,mountaineer,peak
2931759630,beam,construction site,construction worker,crane,equipment,grind,grinder,jumpsuit,lift,man
2931950813,boy,child,pole,ride,road,scooter,,,,
29320312,animal,bite,catch,child,eat,foil,food,girl,lap,lick
29320965,belt,boy,canopy,child,pillar,karate,martial,robe,stand,wear
2932395753,headscarf,beard,lamp,cigar,cigarette,clarinet,cloth,flute,instrument,man
2932498509,arm,swimwear,boy,girl,man,sea,play,shirtless,splash,spray
2932519416,bicycle,biker,dirt bike,dirt track,flip,fly,jump,person,man,mound
2932550680,bend,boy,broom,cement,child,construction worker,floor,person,rink,man
2932553502,conversation,court,dirt field,fence,person,man,racket,stand,talk,tennis player
2932740428,cloudy,dirt bike,dirt road,dirt track,grass,grassland,hill,hillside,person,man
293281150,building,couple,door,doorway,hug,person,man,stand,storefront,street corner
293327462,shed,bite,blue,brown,dog,dog house,fight,grass,lick,nose
2933359877,blue,pillar,lamp post,pass,pole,shopping bag,stand,street sign,subway,subway station
2933516096,banner,catch,curb,person,protest,protester,road,sign,stand,street corner
2933637854,ball,catch,hand,football game,football player,man,playingfield,smile,sports ball,uniform
2933643390,ball,floor,football field,football game,football player,play,player,tackle,uniform,
29337734,balance,boy,couple,girl,skate,man,park,ride,seesaw,skateboard
2933872721,buffet,ceiling,food,fruit stand,man,market,pie,platter,shirt,stall
2933912528,ball,beach,black,boardwalk,chase,pillar,dock,dog,ladder,mouth
29339871,couple,goggles,man,park,picnic table,rail,ramp,seesaw,stand,swing
2934000107,black,dog,lake,sea,play,swim,water,,,
2934022873,bend,boy,cone,course,floor,helmet,person,skate,man,ride
2934121315,brown,dog,sea,run,water,white,,,,
2934325103,bicycle,bicycle helmet,biker,dirt bike,dirt field,dirt track,goggles,helmet,person,land
2934359101,baseball glove,belt,boxer,boxing,boxing glove,boxing ring,fight,man,martial,muscle
2934379210,boy,child,park,play,playground,pole,red,shirt,swing,swinge
2934431078,animal,child,dog,floor,girl,grass,green,leash,lick,paw
2934573544,black,brown,chase,doberman,dog,field,grass,grassy,green,lush
2934628301,black,brown,chase,dog,neckband,sea,play,shake,splash,water
2934801096,boy,child,construction worker,man,pavement,safety vest,stand,traffic light,street corner,street sign
2934821357,blow,bubble,bubble gum,joker,cosmetic,green,hat,lollipop,man,nose
2934837034,bench,bicycle,child,family,girl,hut,lap,park bench,sit,woman
2935649082,paddle,calm,cloudy,coast,person,man,sea,ride,sail,sky
2935703360,barrier,black,course,dog,fence,finish line,jump,hurdle,obstacle course,pole
293575531,baseball team,field,football coach,football field,football game,football player,football team,game,man,player
2935921151,swimwear,blue,boy,girl,goggles,learn,pool,swim,swim cap,swimmer
2935986346,beagle,black,dog,field,floor,grass,grassy,gray,green,lush
2936071706,blade,carpenter,chisel,craftsman,hand,hammer,person,man,sandal,saw
293653043,bulletin board,cafe,canteen,chair,pillar,table,dinning table,restaurant,food,food court
2936590102,dirt track,dog,goggles,greyhound,jockey,race,race track,rail,red,run
2936693681,child,girl,grass,lush,park,pink,play,toy,tree,
2936707421,ball,boy,chase,child,field,football,football field,football game,goal,green
2936865989,computer,floor,girl,lap,laptop,sit,stool,woman,job,
2936881937,bicycle,equipment,man,mechanic,motorbike,motorcycle,repair,shirt,store,tire
2936969650,boy,building,campus,pillar,girl,person,pavement,student,stand,walk
2937011123,conversation,girl,road,shirt,short,stand,stool,talk,walk,wear
2937178897,back,bed,carry,person,jeep,load,man,plectrum,pick up,ride
2937248015,art,building,business suit,conversation,cube,man,office building,plaza,red,sculpture
2937312269,band,costume,dress,drummer,flute,garment,headdress,instrument,man,march
2937365149,bat,wand,boy,child,crowd,dress,person,karate,man,martial
2937389449,ballerina,ballet,ballet dancer,ballet skirt,dance,dress,girl,leotard,pink,wear
2937461473,cone,crowd,dirt field,dirt track,person,man,martial,pole,sword,take
2937497894,balance,balustrade,grind,person,skate,ledge,man,night,rail,ramp
2937606915,headscarf,canopy,cosmetic,draw,pigtail,drum,drummer,drumstick,face,headdress
2937611480,couple,person,log,lumber,man,park bench,sit,squat,tree,tree trunk
2937697444,board,boat,person,man,sea,ride,skier,spray,stunt,trick
2937713493,catch,child,hand,floor,girl,hardwood floor,pink,shirt,shoe,smile
2937882774,brunette,dress,girl,gray,legging,pavement,ponytail,red,sock,stocking
2937942758,attach,bicycle,building,line,park,pavement,red,row,stand,walk
2938072630,briefcase,commuter,person,luggage,man,passenger train,rail,railway station,sit,stool
293809422,swimwear,blue,desert,dune,flip,handstand,hill,hillside,jump,person
2938120171,brown,chair,deck,dog,plant,pot,retriever,stand,,
2938181762,fountain,girl,hose,person,park,play,spray,sprinkler,stand,water
2938316391,swimwear,beach,coast,girl,sea,sand,shoreline,stand,sweatshirt,walk
2938349830,costume,crowd,dress,horse,garment,headdress,horseback,person,man,parade
2938362117,bin,blue,check,guard,man,officer,police,stand,tile wall,uniform
2938431292,adult,baseball hat,boy,child,cigarette,crowded,table,dinning table,eat,food
2938523789,cook,couple,plate,dish washer,exhaust hood,food,frying pan,home appliance,person,kitchen
2938599163,baseball bat,broom,brush,catch,city street,cross,hand,laugh,road,smile
2938747424,black,dog,sea,run,water,white,,,,
293879742,backyard,brown,chase,dog,enclosure,fence,jump,yard,,
293881927,brown,chase,dog,fence,jump,hurdle,play,yard,,
2938852531,building,city square,person,man,market square,pavement,plaza,road,square,town
2938875913,ball,chase,football,football match,football field,football game,football player,game,kick,man
29389675,bathroom mirror,brush,catch,comb,girl,hair,red,saw,selfie,woman
2938996469,debris,floor,man,plaza,shirt,stand,stool,street artist,tool,wear
2939007933,cloudy,dirt bike,flip,fly,jump,person,man,motorbike,motorcycle,motorcyclist
2939116460,bicycle helmet,ear,girl,goggles,safety helmet,helmet,lake,necklace,phone,shirt
2939197393,bicycle,biker,course,dirt bike,dirt field,dirt track,goggles,jump,person,land
2939371251,ball,floor,football field,football game,football player,football team,game,man,play,player
2939464283,ball,catch,football field,football game,football player,game,jump,man,play,player
2939475047,ball,defender,football field,football game,football player,game,man,play,player,tackle
2939771132,apron,cymbal,dress,drum,drummer,girl,instrument,music,play,stool
2940328539,boy,climb,hang,jump,jeans,man,park,rail,shirt,slide
2940342154,ball,baseball player,baseball,baseball bat,baseball glove,bat,field,game,man,swing
2940366012,bicycle,bicycle helmet,dirt bike,dirt field,dirt track,hand,goggles,helmet,person,man
2940427692,beach,boy,catch,CD,child,coast,frisbee,sea,play,sand
2940522002,bag,briefcase,bus station,bus stop,check,pillar,luggage,man,pant,pavement
2940594396,athletic,bend,bicycle,bicycle helmet,biker,competitor,finish line,helmet,man,muscle
2940719987,class,classroom,conversation,person,laptop,lecture hall,lesson,man,presentation,projector
294074951,band,electronic,equipment,guitar,guitarist,instrument,jumpsuit,man,music,musician
2940831473,blue,business suit,computer,computer monitor,computer screen,dress shirt,hand,forehead,head,man
2940974439,baby,catch,child,diaper,father,floor,girl,kiss,lap,man
294098577,alley,blue,building,dirt road,dirt track,jeans,man,road,shirt,store
294111300,person,laboratory,lab coat,microscope,room,scientist,stand,stare,woman,
2941340576,construction worker,crane,intersection,lift,man,pole,repair,road,stand,street corner
2941340816,bus,car,city bus,city street,intersection,road,stand,street corner,street scene,
2941650098,blackboard,bulletin board,business suit,dress shirt,hand,head,man,stare,tie,wear
2941668295,ambulance,conversation,fire truck,fireman,goggles,jumpsuit,man,paramedic,stand,talk
2941677396,assembly,catch,cheer,crowd,crowded,hand,person,man,shirt,
2941677924,business suit,businessman,computer,computer desk,computer monitor,computer screen,table,hand,jaw,man
2941683067,area,brush,equipment,fire,fire hose,fireman,hill,hillside,hose,land
2942094037,child,girl,jump,play,slide,toddler,white,,,
2942133798,backyard,brown,catch,CD,chase,dog,fence,frisbee,grass,mouth
2942311160,attach,atv,blue,car,desert,drive,dune,hill,jeep,land
294241289,baseball hat,paddle,broom,clean,floor,man,swab,pole,pool,short
2942514377,blue,catch,conversation,director,plate,event,food,person,interview,laugh
2942535642,brush,fireman,grass,grassland,grassy,hill,hillside,man,sky,
2942616793,bicycle,bicycle helmet,blue,girl,goggles,safety helmet,helmet,purple,ride,sandal
2942798367,amusement park,amusement ride,carnival,child,fair,fun,girl,laugh,ride,coaster
2943023421,blue,car,dirt road,dirt track,drive,dust,flood,license plate,mud,puddle
2943079526,business suit,coach,smartphone,check,crowded,person,man,phone,read,stand
2943334864,profile,dirt bike,man,motorbike,motorcycle,motorcyclist,ride,sky,sun,sunset
2943375194,book,chef,copy,table,journal,food,lab coat,man,mark,pen
2943384009,bend,corner,course,curve,dirt track,lean,man,motorbike,motorcycle,motorcycle racer
2943399558,balustrade,cliff,climb,hillside,khaki,ladder,man,stone,rock face,stair
294353408,brown,chase,couch,pad,dog,floor,hardwood floor,jump,neckband,paw
2943557287,baby carriage,boardwalk,boy,child,family,path,person,pavement,pedestrian bridge,push
2943692397,boy,child,floor,girl,play,,,,,
2943772984,baseball hat,buy,camouflage,canopy,cart,food,food stand,food truck,person,man
294380770,boat,boy,climb,person,ladder,man,pole,raft,river,stand
294391131,boardwalk,boat,bridge,calm,cross,dock,person,hut,lake,man
2944025729,bicycle,biker,course,half,jump,man,rail,ramp,ride,skate park
2944156905,boulder,cave,climb,climber,person,khaki,man,stone,rock climber,rock climbing
2944193661,bench,cart,pillar,dolly,floor,jeans,man,park bench,push,railway station
2944362789,balustrade,boy,flip,half,jump,person,man,rail,ramp,skate park
294443417,blanket,boy,child,hill,laugh,ride,sleigh,slide,smile,snow
2944553914,bookshelf,bulletin board,child,class,classroom,dance,dance floor,dress,floor,girl
2944619397,carry,chase,jeans,man,pillow,road,shirt,walk,,
2944647707,broom,bus,city bus,crowded,debris,floor,food truck,garbage,person,man
2944675019,arm,baby,catch,glasses,lap,mother,newborn,toy,wear,woman
2944836001,ball,black,catch,dog,frisbee,jump,man,play,white,
2944952557,ball,baseball player,baseball,baseball glove,catcher,chase,game,girl,home base,play
2945036454,catch,CD,dog,frisbee,jump,house exterior,mouth,play,toy,yard
2945213105,alcohol,beer,beer bottle,beverage,bottle,cloth,drink,food,wine,home appliance
294549892,binocular,couple,floor,hiker,hill,hillside,person,ledge,man,mountain
2945685284,attach,beach,boat,catch,fish,fisherman,fishing net,person,man,net
2946016853,barrel,black,dog,gray,jump,husky,obstacle course,tail,tire,tube
2946354846,catch,child,couple,fountain,girl,person,pink,play,spray,sprinkler
2946464027,adult,swimwear,beach,bend,boy,child,coast,crowded,family,person
294655770,blue,boy,child,climb,denim jacket,jeans,obstacle course,overall,play,playground
294709836,animal,bunny,fence,grass,green,guinea pig,lay,nose,pet,rabbit
294716517,autumn,autumn leave,fall,floor,girl,jump,pink,play,shirt,
2947172114,ball,boy,chase,defender,football field,football game,football player,game,huddle,play
2947274789,baseball hat,hand,game controller,man,play,remote,video game,Wii,Wii controller,
2947452329,ball,blue,chase,football field,football game,football player,game,man,play,run
294839797,ball,CD,field,frisbee,game,person,man,play,red,throw
2948814138,cheer,elevator,girl,glass door,jump,person,lift,office building,mall,woman
2949014128,ball,boy,chase,floor,football,football match,football field,football game,football player,game
2949337912,board,person,man,sea,ride,surf,surfboard,surfer,wave,wetsuit
2949353587,brown,carpet,dog,floor,fur,greyhound,neckband,paw,pillow,play
2949497756,brown,dog,floor,garden hose,grass,hose,laboratory,leash,neckband,patch
2949758450,bend,board game,card game,table,dinning table,game,person,kitchen table,man,play
2949762776,building,field,football field,football game,football player,football team,game,huddle,play,player
2949773540,chip,table,dinning table,girl,homework,kitchen counter,kitchen table,phone,shirt,sit
2949880800,swimwear,flood,girl,lake,play,stand,water,woman,,
2949982320,boy,ceiling,grind,half,person,skate,indoor,man,rail,ramp
2950093151,canteen,canopy,crowd,crowded,table,event,food,collect,gathering,person
2950393735,apron,catch,green,lap,park bench,sling,smile,strap,wear,woman
2950637275,balance,black,boy,dress hat,fedora,flip,floor,handstand,hat,lift
295089051,bakery,food,glasses,pastry,shirt,showcase,smile,stall,stand,stool
2950905787,blanket,climber,hiker,hill,hillside,person,man,mountain,peak,ridge
2951092164,swimwear,bikini top,boy,child,girl,goggles,hose,pink,play,pool
2951310606,cart,clay,crate,hair,hammer,jacket,make,man,material,palette
2951693787,adult,child,doorway,floor,man,,,,,
2951750234,arena,back,barrier,brown,cone,course,dirt track,equestrian,horse,jump
2952141476,board,jump,person,man,sea,ride,surf,surfboard,surfer,trick
295229746,box,cart,catch,container,crate,fish,fish market,floor,gray,seafood
2952320230,ball,bleacher,catch,court,dress,play,racket,swing,swinge,tennis
295258727,black,building,dog,path,grass,lush,park,walk,,
2952595538,airport terminal,blue,cart,pillar,guard,man,mobility scooter,motorcycle,officer,police
2952751562,business suit,ceiling,pillar,commuter,crowded,person,man,railway station,stand,station
295278943,brunette,club,pillar,conversation,dance,dance floor,gathering,girl,laugh,party
2952839389,beach,car,construction site,construction worker,excavator,dirt field,dozer,equipment,floor,person
2952887435,beam,building,crowd,collect,gathering,green,person,pergola,shirt,stand
2953015871,back,black,brown,roll,dog,floor,grass,lay,paw,play
295344517,alley,couple,path,person,man,pavement,road,stroll,walk,woman
2953680766,beach,child,coast,family,person,sea,sand,seaweed,shoreline,stand
2953684252,bag,beach,dirt field,dune,person,man,mound,sand,seaweed,stand
2953704682,adult,beach,child,dirt field,family,person,man,sand,stand,woman
2953730430,alcohol,beverage,boardwalk,bottle,canopy,pillar,condiment,table,drink,food
2953861572,beach,black,brown,chase,dog,neckband,run,sand,wet,
295402802,bicycle,doorway,person,man,night,,,,,
2954291559,beam,camouflage,construction site,construction worker,flag,flag pole,man,pole,soldier,stand
295433203,brown,chase,dirt field,dirt road,dirt track,dog,enclosure,fur,play,retriever
2954461906,baby carriage,boy,child,goggles,green,hula hoop,jacket,laugh,play,safety vest
2954525375,balance,blanket,boy,wall,doodle,flip,jump,person,skate,ledge
2954584849,ball,compete,football match,football field,football game,football player,game,jump,man,play
2954840987,aisle,altar,beam,bride,groom,ceiling,ceremony,chapel,church,pillar
2954929479,blue,boy,catch,child,field,pumpkin,stand,sweatshirt,,
2954965644,afro,boy,draw,fence,hammer,man,play,shirt,stand,tool
2955022652,bite,table,dinning table,donut,eat,food,pastry,share,sit,treat
2955083038,camel,desert,dirt field,floor,person,man,mountain,ride,schooner,stand
2955099064,ball,football game,game,jump,man,play,rugby,rugby ball,rugby player,sports ball
2955315546,brick building,building,ceiling,flip,jump,ledge,man,office building,shirt,skateboard
2955673642,car,parking lot,cone,dirt track,license plate,race track,sports car,tire,,
2955693752,banquet hall,dance,dance floor,dancer,dress,floor,folk dance,garment,person,man
2955694690,bride,groom,cake,cloth,couple,cut,table,kiss,man,newlywed
2955752229,beach,coast,person,sea,sand,seaweed,shoreline,stand,walk,
2955813024,court,fence,person,man,play,racket,stand,tennis court,tennis match,tennis player
2955985301,brunette,girl,hair,laugh,mouth,neckband,selfie,smile,woman,
2956061205,catch,girl,road,sign,stand,street corner,woman,,,
2956413620,building,car,curve,drive,person,man,model car,motorcycle,race,race car
2956562716,black,chase,dog,grass,grassy,lush,play,yard,,
2956697221,animal,arena,bull,calf,corral,cowboy,cowboy hat,fair,goat,person
2956811273,army,business suit,camouflage,commander,hand,greet,leader,man,meet,office
2956822125,arm,bulletin board,computer screen,hand,give,man,presentation,projection screen,projector,screen
2956824677,army,award,camouflage,catch,person,man,officer,plaque,pose,receive
2956835181,army,buffet,canteen,camouflage,food,person,man,meal,officer,pastry
2956844849,smartphone,check,child,convention,girl,person,man,phone,mall,stand
2956895529,bicycle,biker,boy,jump,man,mountain bike,rail,ramp,ride,stunt
2957071266,black,brown,chase,dog,field,grass,grassy,house exterior,lush,play
295729735,boy,coach,child,coat,girl,jacket,lap,magazine,read,red
2957526701,barbecue grill,baseball hat,beach,food,grill,person,hut,man,sand,shovel
2957561476,boat,paddle,catch,couple,rowboat,canoe,fish,fishing,fishing pole,goggles
2957660840,army,business suit,camouflage,conversation,doorway,elevator,person,man,officer,room
2957665534,army,camouflage,table,dinning table,person,leader,man,officer,sit,soldier
2957671910,army,business suit,conversation,hand,greet,hotel lobby,person,laugh,leader,man
2957676092,army,camouflage,goggles,gun,hay,man,officer,rifle,salute,soldier
2957679856,army,camouflage,table,dinning table,flag,man,microphone,officer,sit,soldier
2957681960,army,camouflage,conversation,curtain,table,dinning table,food,man,meal,officer
2957682838,airman,army,cake,camouflage,conversation,greet,laugh,man,marine,officer
2957688236,army,camouflage,commander,conversation,person,man,marine,officer,soldier,staff
2957702898,car,crowd,department store,display,gun,person,man,mall,stand,store
2957763153,swimwear,beach,coast,person,life jacket,lifeguard,man,sea,sand,shirtless
2958912940,bench,head,person,lay,man,park bench,sleep,,,
2959165388,boat,paddle,rowboat,canoe,person,man,river,stand,umbrella,vessel
295939538,bus,coach,city bus,girl,person,man,ride,seat,sit,subway
2959500257,back,brown,brush,horse,path,girl,hillside,horseback,lush,ponytail
2959581023,swimwear,boy,cliff,dive,flip,jump,man,sea,pool,stone
2959699416,alcohol,beer,beverage,boat house,cheer,deck,dock,drink,girl,person
2959737718,ball,defender,fight,football,football match,football field,football game,football player,jump,man
2959941749,game,goal,hockey,hockey game,hockey player,hockey stick,ice,ice hockey player,rink,skate
2960033435,autumn park,brown,catch,dog,jump,park,play,woman,,
2960095850,artist,beach,coast,draw,easel,man,sea,picture,sand,seaweed
2960133289,ball,baseball bat,baseball glove,bat,bicycle helmet,boxer,boxing glove,catch,goggles,helmet
2960299941,amusement park,amusement ride,cage,carnival,circus,climb,doll,fair,girl,person
2960422620,bird,boy,child,city park,city square,feed,flock,floor,man,park
2960717658,conversation,food,home appliance,person,kitchen,kitchen counter,kitchen island,man,piano,play
2960756662,boy,creek,fish,fishing,fishing net,fishing pole,man,net,river,stand
2960759328,arena,bull,calf,chase,pillar,rope,cowboy,cowboy hat,horse,horseback
2961004039,bridge,build,construction site,construction worker,crane,excavator,equipment,land,water,waterway
2961017118,ball,beat,bend,boy,wall,man,play,racket,shirt,swing
2961192837,crowded,dirt field,dirt road,dirt track,person,hut,market,motorbike,motorcycle,motorcyclist
2961247549,monastery,wand,ceremony,cloth,pillar,dress,garment,person,incense,leader
2961318294,bench,conversation,couple,fence,green,greenery,lush,man,park bench,plant
2961320666,boy,child,curb,girl,mother,pant,pavement,push,ride,road
2962977152,ball,bleacher,chase,compete,fight,football,football match,football field,football game,football player
296349520,bus,bus driver,coach,city bus,conductor,construction worker,crowded,person,jacket,man
2963573792,child,girl,green,playground,purple,shirt,slide,smile,,
2963672852,barrier,bicycle,bicycle helmet,biker,course,helmet,hillside,jump,ledge,man
2963949355,hair drier,brush,catch,clipper,comb,hand,hair,haircut,man,razor
296430084,apron,bag,coach,lap,pink,ride,sit,subway,tight,woman
2964438493,boat,brown,chihuahua,rowboat,dog,canoe,jump,net,paw,play
2965189317,balloon,bend,broom,bulletin board,floor,head,hide,man,swab,office supply
296534972,boy,broom,catch,hose,pole,shovel,stand,sweatshirt,,
2965376213,blue,boy,child,floor,girl,jeans,laugh,lay,pavement,stone
2965503793,boy,child,laboratory,learn,microscope,play,shirt,stare,stool,
2965604928,animal,antler,chase,trumpet,deer,dog,field,grass,grassy,green
2965734920,apron,armchair,bib,catch,child,girl,living room,play,shirt,stand
2966138584,brunette,child,field,girl,play,vineyard,walk,,,
2966190737,ball,bat,couple,cricket,cricketer,game,man,palm tree,play,swing
2966221503,boy,hose,person,man,play,pool,stand,swimming pool,water,
2966269757,ball,boy,catch,child,field,football,football field,grass,green,kick
2966471030,alcohol,beer,beer bottle,beverage,board game,bottle,card game,computer,conversation,table
2966552760,bed,catch,child,hand,floor,food,girl,ice cream cone,map,pillow
2966901532,swimwear,driveway,girl,goggles,pool,swim,swim cap,swimmer,swimming pool,woman
2966930445,baby,baby carriage,boy,car seat,aircraft carrier,child,grass,sleep,,
2967116678,bureau,child,counter top,table,dough,drawer,flour,food,girl,home appliance
2967123604,apple pie,beverage,child,container,daughter,table,dinning table,drink,father,food
2967549094,door,doorway,person,man,out,passenger train,stare,subway,subway station,train
2967630001,beach,black,coast,dog,sea,sand,stand,water,wave,white
2968135512,balance,balustrade,boy,city park,concrete,grind,skate,ledge,man,park
2968182121,chase,dirt track,dog,muzzle,goggles,greyhound,jockey,neckband,race,race track
296820758,carpet,floor,girl,grass,green,greenery,houseplant,mat,plant,pot
2968216482,biker,dirt track,highway,person,man,motorbike,motorcycle,motorcyclist,mud,race track
296851123,band,beard,concert,green,guitar,guitarist,instrument,man,microphone,perform
2968693931,balustrade,boy,cement,flight,grind,jump,skate,man,rail,shirt
296873864,branch,brown,chase,dog,floor,grass,leash,mouth,play,retriever
2968885599,blanket,dog,husky,leash,pull,sleigh,snow,snowy,,
2969134945,basket,bicycle,taxi,car,cart,pillar,cross,night,overpass,push
2969193503,chair,pillar,floor,footrest,footstall,hardwood floor,hassock,jeans,man,pole
2969233171,alcohol,bar,bartender,beer,beverage,cigarette,club,pillar,conversation,drink
2969370354,ball,court,game,person,man,net,play,racket,stand,swing
2969380952,athletic,chase,field,finish line,grass,man,park,race,run,short
2969545002,area,autumn forest,blanket,couple,floor,forest,hiker,person,man,stand
2969948674,band,bass guitar,beard,concert,drum,drummer,goggles,guitar,guitarist,instrument
2970067128,balance,bicycle,boy,jump,person,man,perform,rail,ramp,ride
2970162432,catch,curtain,girl,green,microphone,seat,sing,speaker,woman,
2970183443,backyard,boy,catch,child,dog,fence,jump,house exterior,man,play
297019770,conversation,couple,table,restaurant,food,laugh,man,necklace,share,sit
2970367040,can,chair,clarinet,pillar,draw,easel,flute,instrument,man,pavement
